destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytess,flow_packetss,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packetss,bwd_packetss,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,downup_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length1,fwd_avg_bytesbulk,fwd_avg_packetsbulk,fwd_avg_bulk_rate,bwd_avg_bytesbulk,bwd_avg_packetsbulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label,attack_type,y
10024,28,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,285714.2857,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,35714.28571,35714.28571,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,6173875,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.887347897,0.647891316,2057958.333,3557364.089,6165647,1012,6173875,2057958.333,3557364.089,6165647,1012,0,0.0,0.0,0,0,0,0,0,0,80,0,0.647891316,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,8228.0,0.0,8228,8228,6165647.0,0.0,6165647,6165647,ddos,ddos,1
123,174,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1103448.27586207,22988.5057471264,58.0,60.6217782649,123,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11494.2528735632,11494.2528735632,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,933346,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,12457.33094,7.499898216,155557.6667,378894.0524,928966,2,3896,1948.0,2752.059592,3894,2,933283,311094.3333,535096.2954,928966,159,0,0,0,0,72,92,3.214242092,4.285656123,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
8083,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,1372704,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,8474.514535,5.099424202,228784.0,559966.1495,1371810,3,833,416.5,584.777308,830,3,1372545,457515.0,791802.7795,1371810,5,0,0,0,0,72,92,2.185467515,2.913956687,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
2005,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,2202312,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,5.4488192409,0.9081365401,2202312.0,0.0,2202312,2202312,2202312,2202312.0,0.0,2202312,2202312,0,0.0,0.0,0,0,0,0,0,0,40,0,0.9081365401,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,11052441,7,8,3669,3664,3077,0,524.1428571429,1134.0006508775,1451,0,458.0,622.4926849828,663.473344938,1.3571662586,789460.071428571,2903997.62388471,10878917,4,173524,28920.6666666667,30565.2786191565,83939,128,11024948,1574992.57142857,4125265.89474791,10930149,4,0,0,0,0,152,168,0.633344254,0.7238220046,0,3077,458.3125,843.3509130249,711240.7625,0,0,0,1,0,0,0,0,1,488.8666666667,524.1428571429,458.0,152,0,0,0,0,0,0,7,3669,8,3664,8192,18980,6,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,33745,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,344732.553,266.7061787,4218.125,11226.34243,31980,28,1448,724.0,953.179941,1398,50,33684,6736.8,14123.04198,31980,48,0,0,0,0,72,132,88.90205956,177.8041191,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
51460,12075,3,1,103,6,66,6,34.3333333333,30.1385688667,6,6,6.0,0.0,9026.9151138716,331.2629399586,4025.0,6880.7498864586,11970,3,12075,6037.5,8534.0717421405,12072,3,0,0.0,0.0,0,0,1,0,0,0,60,20,248.4472049689,82.8157349896,6,66,35.0,30.083217913,905.0,0,1,0,0,1,0,0,0,0,43.75,34.3333333333,6.0,60,0,0,0,0,0,0,3,103,1,6,62,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,10334476,7,5,613,2710,342,0,87.5714285714,144.0114082783,1451,0,542.0,712.3773578659,321.545088498,1.1611619205,939497.818181818,3072265.32329745,10202595,5,10334476,1722412.66666667,4154512.80447547,10202595,149,58538,14634.5,17273.3775986825,34310,49,0,0,0,0,152,108,0.6773444537,0.4838174669,0,1451,255.6153846154,485.408168188,235621.08974359,0,0,0,1,0,0,0,0,0,276.9166666667,87.5714285714,542.0,152,0,0,0,0,0,0,7,613,5,2710,8192,11256,6,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
16080,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,116453594,43,55,1387,70543,357,0,32.2558139535,82.9618653138,2984,6,1282.6,902.9811859736,617.670932509,0.8415369302,1200552.51546392,3184334.76673158,10012851,0,116453594,2772704.61904762,4470161.89339454,10155468,1,112814025,2089148.61111111,4111891.06554674,10157148,1,0,0,0,0,872,1100,0.3692457959,0.4722911343,0,2984,726.5656565657,917.9649537752,842659.656359514,0,0,0,1,0,0,0,0,1,733.9795918367,32.2558139535,1282.6,872,0,0,0,0,0,0,43,1387,55,70543,8192,63704,42,20,253379.181818182,377056.866968848,1390230,138239,10002751.2727273,5667.3148331621,10012851,9994708,benign,benign,0
51395,904,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,19911.5044247788,3318.5840707965,452.0,633.5676759431,900,4,904,452.0,633.5676759431,900,4,0,0.0,0.0,0,0,0,0,0,0,60,0,3318.5840707965,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,917,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,5,1,1,6,1375,6,6,6.0,0.0,1375,1375,1375.0,0.0,276000000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,200000.0,200000.0,6,1375,462.3333333,790.3925185,624720.3333,0,0,0,0,1,0,0,0,1,693.5,6.0,1375.0,20,0,0,0,0,0,0,1,6,1,1375,256,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
3322,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,1264489,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,9195.018699,7.117499638,158061.125,435637.0148,1235961,15,28062,14031.0,18357.90625,27012,1050,1264366,252873.2,549697.1647,1235961,15,0,0,0,0,72,132,2.372499879,4.744999759,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
53,69584,2,2,66,254,33,33,33.0,0.0,127,127,127.0,0.0,4598.7583352495,57.4844791906,23194.6666666667,40168.2789565763,69577,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,28.7422395953,28.7422395953,33,127,70.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1,88.25,33.0,127.0,40,0,0,0,0,0,0,2,66,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,716,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2793.2960893855,716.0,0.0,716,716,716,716.0,0.0,716,716,0,0.0,0.0,0,0,0,0,0,0,64,0,2793.2960893855,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,240,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,336263,2,1,12,31,6,6,6.0,0.0,31,31,31.0,0.0,127.8760969836,8.9215881616,168131.5,237503.732771719,336072,191,191,191.0,0.0,191,191,0,0.0,0.0,0,0,0,0,0,0,40,32,5.9477254411,2.9738627205,6,31,12.25,12.5,156.25,1,0,0,0,0,0,0,0,0,16.3333333333,6.0,31.0,40,0,0,0,0,0,0,2,12,1,31,0,118,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
53,24560,2,2,64,536,32,32,32.0,0.0,268,268,268.0,0.0,24429.9674267101,162.8664495114,8186.6666666667,14134.7080031154,24508,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,40,81.4332247557,81.4332247557,32,268,126.4,129.2625235712,16708.8,0,0,0,0,0,0,0,0,1,158.0,32.0,268.0,64,0,0,0,0,0,0,2,64,2,536,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
1580,8,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,1000000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,125000.0,125000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,30423,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,3615.6855011011,65.7397363837,30423.0,0.0,30423,30423,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.8698681918,32.8698681918,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
5802,64,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,125000.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15625.0,15625.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
3324,75,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,106666.6667,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13333.33333,13333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
59706,402,3,0,247,0,216,0,82.3333333333,116.7918376143,0,0,0.0,0.0,614427.860696517,7462.6865671642,201.0,280.0142853499,399,3,402,201.0,280.0142853499,399,3,0,0.0,0.0,0,0,0,0,0,0,96,0,7462.6865671642,0.0,0,216,61.75,103.8665008557,10788.25,0,0,0,0,1,0,0,0,0,82.3333333333,82.3333333333,0.0,96,0,0,0,0,0,0,3,247,0,0,118,-1,2,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,5161845,8,6,375,3903,194,0,46.875,72.7411015667,1460,0,650.5,681.6338459906,828.7734327551,2.7122085223,397065.0,1385963.38114083,5009481,3,5161845,737406.428571429,1883954.75220132,5009481,3,85311,17062.2,25593.971794155,58070,142,0,0,0,0,172,132,1.5498334413,1.162375081,0,1460,285.2,513.8479764066,264039.742857143,0,0,0,1,0,0,0,0,0,305.5714285714,46.875,650.5,172,0,0,0,0,0,0,8,375,6,3903,8192,946,7,20,152361.0,0.0,152361,152361,5009481.0,0.0,5009481,5009481,benign,benign,0
5859,76,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,105263.1579,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13157.89474,13157.89474,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
9418,38,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,210526.3158,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,26315.78947,26315.78947,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
8099,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,2779958,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,8.633223955,1.438870659,926652.6667,1605006.036,2779954,0,2779958,926652.6667,1605006.036,2779954,0,0,0.0,0.0,0,0,0,0,0,0,80,0,1.438870659,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
80,17173,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1314.996162,677051.185,582.3094392,1908.111111,3472.334389,10255,43,6032,3016.0,2848.226115,5030,1002,16916,2819.333333,4301.942383,10255,43,0,0,0,0,72,152,174.6928318,407.6166075,0,2920,1057.0,1315.75674,1731215.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
7100,71,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14084.50704,14084.50704,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,1013779,14,12,1016,4252,418,0,72.5714285714,116.8257836963,1430,0,354.3333333333,538.1423152988,5196.3988206503,25.6466152879,40551.16,74119.4536540397,276865,1,1013779,77983.0,91667.9286246468,276865,3,902694,82063.0909090909,161416.917751179,519945,1,0,0,0,0,292,252,13.8097159243,11.8368993637,0,1430,195.1111111111,388.0676322234,150596.487179487,0,0,0,1,0,0,0,0,0,202.6153846154,72.5714285714,354.3333333333,292,0,0,0,0,0,0,14,1016,12,4252,8192,360,13,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
3737,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,190883,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,60943.09079,41.91048967,27269.0,71740.11422,189960,7,617,308.5,195.8685784,447,170,190851,47712.75,94831.93789,189960,7,0,0,0,0,72,112,15.71643363,26.19405604,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
123,30022,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3197.6550529612,66.6178136034,30022.0,0.0,30022,30022,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.3089068017,33.3089068017,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,911640,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,12753.93796,7.678469571,151940.0,366804.2225,900631,97,10724,5362.0,7062.58253,10356,368,911525,303841.6667,516861.4789,900631,188,0,0,0,0,72,92,3.290772673,4.387696898,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
2040,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
45100,72,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,111111.1111,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13888.88889,13888.88889,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,30788,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,5878.9138625439,64.9603741718,30788.0,0.0,30788,30788,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.4801870859,32.4801870859,64,117,81.6666666667,30.5995642671,936.3333333333,0,0,0,0,0,0,0,0,1,122.5,64.0,117.0,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
2038,57,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,140350.8772,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17543.85965,17543.85965,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,61952,1,1,54,117,54,54,54.0,0.0,117,117,117.0,0.0,2760.201446281,32.2830578512,61952.0,0.0,61952,61952,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.1415289256,16.1415289256,54,117,75.0,36.3730669589,1323.0,0,0,0,0,0,0,0,0,1,112.5,54.0,117.0,20,0,0,0,0,0,0,1,54,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,50362934,11,12,760,4645,391,0,69.0909090909,125.2600930428,1460,0,387.0833333333,568.5780442685,107.3209912671,0.4566850692,2289224.27272727,4235647.40733905,10005328,3,40678168,4067816.8,5173590.6586831,10107508,3992,50260370,4569124.54545455,5201864.98330651,10107793,3,0,0,0,0,232,300,0.2184145983,0.2382704709,0,1460,225.2083333333,434.7038951393,188967.476449275,0,0,0,1,0,0,0,0,1,235.0,69.0909090909,387.0833333333,232,0,0,0,0,0,0,11,760,12,4645,8192,245,10,20,154569.0,116635.665186511,363213,102180,9918017.2,187624.573762874,10005328,9582420,benign,benign,0
80,1110106,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,21.61955705,3.603259509,370035.3333,640149.2393,1109216,374,1110106,370035.3333,640149.2393,1109216,374,0,0.0,0.0,0,0,0,0,0,0,80,0,3.603259509,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
53,114688,2,2,86,154,43,43,43.0,0.0,77,77,77.0,0.0,2092.6339285714,34.8772321429,38229.3333333333,66209.9515203971,114682,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,17.4386160714,17.4386160714,43,77,56.6,18.6225669552,346.8,0,0,0,0,0,0,0,0,1,70.75,43.0,77.0,40,0,0,0,0,0,0,2,86,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,365,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5479.4520547945,365.0,0.0,365,365,365,365.0,0.0,365,365,0,0.0,0.0,0,0,0,0,0,0,64,0,5479.4520547945,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1322,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,10777711,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.783522401,0.4639204,2694427.75,5384859.936,10800000,1,10800000,2694427.75,5384859.936,10800000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.4639204,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5994.0,0.0,5994,5994,10800000.0,0.0,10800000,10800000,ddos,ddos,1
80,1075297,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,10818.40645,6.509829377,179216.1667,438483.2096,1074266,5,983,491.5,625.7895014,934,49,1075250,358416.6667,619943.8992,1074266,5,0,0,0,0,72,92,2.789926876,3.719902501,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
80,1416715,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,8211.249263,5.646866166,202387.8571,534968.8362,1415583,7,889,444.5,449.0128061,762,127,1416703,354175.75,707604.9437,1415583,7,0,0,0,0,72,112,2.117574812,3.529291354,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
80,6052854,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.965071684,0.660845281,2017618.0,3492883.103,6050852,996,6052854,2017618.0,3492883.103,6050852,996,0,0.0,0.0,0,0,0,0,0,0,80,0,0.660845281,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2002.0,0.0,2002,2002,6050852.0,0.0,6050852,6050852,ddos,ddos,1
443,1888571,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6.3540105191,1.0590017532,1888571.0,0.0,1888571,1888571,1888571,1888571.0,0.0,1888571,1888571,0,0.0,0.0,0,0,0,0,0,0,40,0,1.0590017532,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,898171,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,12951.87665,8.906989872,128310.1429,338985.5739,897057,3,892,446.0,404.4650788,732,160,898106,224526.5,448353.8311,897057,3,0,0,0,0,72,112,3.340121202,5.56686867,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
